날짜,시가,고가,저가,종가,거래량,등락률
2020-09-10,48000,62400,48000,62400,561750,
2020-09-11,81100,81100,81100,81100,5013124,29.967948717948715
2020-09-14,86500,89100,73400,73800,20213705,-9.001233045622687
2020-09-15,69900,71200,67100,67500,8309414,-8.536585365853659
2020-09-16,66200,69500,65400,66300,5054826,-1.7777777777777777
2020-09-17,67000,67800,64600,64600,2373993,-2.564102564102564
2020-09-18,65400,65700,62800,63400,1914512,-1.8575851393188854
2020-09-21,63400,63400,59000,59500,2796724,-6.151419558359621
2020-09-22,59400,59400,55700,55800,2177965,-6.218487394957983
2020-09-23,56500,58500,55700,55800,2348911,0.0
2020-09-24,54100,54700,51200,51200,1817508,-8.24372759856631
2020-09-25,51800,52700,50000,50200,1460915,-1.953125
2020-09-28,51000,52300,50300,51200,1175400,1.9920318725099602
2020-09-29,51900,59000,51600,56200,5973601,9.765625
2020-10-05,55400,55700,53500,54200,1084588,-3.558718861209965
2020-10-06,54500,56300,54100,54300,1108491,0.18450184501845018
2020-10-07,54200,55000,53600,54500,486108,0.3683241252302026
2020-10-08,53100,54000,53000,53000,1074274,-2.7522935779816518
2020-10-12,45350,49800,45300,49100,6330061,-7.3584905660377355
2020-10-13,49650,50700,48550,49150,1845095,0.10183299389002036
2020-10-14,49300,49550,48000,48250,1094816,-1.8311291963377416
2020-10-15,48000,48150,45750,46300,1556423,-4.041450777202073
2020-10-16,46100,46900,45500,45850,899954,-0.9719222462203023
2020-10-19,45850,46350,45000,45050,678392,-1.7448200654307526
2020-10-20,44500,45400,44000,44750,807867,-0.6659267480577136
2020-10-21,45000,47300,44950,46650,1359297,4.245810055865921
2020-10-22,47000,47300,46300,46500,657267,-0.3215434083601286
2020-10-23,46400,46750,45450,45500,512008,-2.1505376344086025
2020-10-26,45200,45350,44050,44100,575048,-3.076923076923077
2020-10-27,43700,44600,42950,44050,422999,-0.11337868480725624
2020-10-28,43950,44950,43950,44650,404797,1.362088535754824
2020-10-29,44000,44850,43850,44600,359512,-0.11198208286674133
2020-10-30,44950,46600,44550,45150,720458,1.2331838565022422
2020-11-02,45500,46350,45500,46250,468995,2.436323366555925
2020-11-03,46800,47300,46450,46950,645299,1.5135135135135136
2020-11-04,47550,47700,46450,47000,711933,0.10649627263045794
2020-11-05,47650,49700,47300,48950,1694857,4.148936170212766
2020-11-06,49700,50700,49000,49150,1131914,0.40858018386108275
2020-11-09,50100,50400,49500,50000,769608,1.7293997965412005
2020-11-10,49200,49400,48550,48900,691857,-2.1999999999999997
2020-11-11,48850,48850,47650,48350,562943,-1.1247443762781186
2020-11-12,48450,49150,48450,48650,325217,0.6204756980351602
2020-11-13,48050,48400,47700,48150,351364,-1.027749229188078
2020-11-16,48200,48750,48150,48600,354499,0.9345794392523363
2020-11-17,49100,49100,48000,48000,420394,-1.2345679012345678
2020-11-18,48050,48500,48050,48250,274818,0.5208333333333333
2020-11-19,48050,48100,47500,47950,339208,-0.6217616580310881
2020-11-20,47650,48450,47550,48250,313210,0.6256517205422315
2020-11-23,48250,49050,48250,49050,550264,1.6580310880829014
2020-11-24,49250,49500,48850,49100,429791,0.10193679918450561
2020-11-25,49350,49400,48100,48450,512762,-1.3238289205702647
2020-11-26,48600,49200,48600,49050,421188,1.238390092879257
2020-11-27,49900,49900,49000,49650,655785,1.2232415902140672
2020-11-30,49700,49800,49000,49450,490301,-0.4028197381671702
2020-12-01,49550,49550,48800,48900,489309,-1.1122345803842264
2020-12-02,48900,49050,47800,47950,705710,-1.9427402862985685
2020-12-03,48350,48700,47950,48150,465327,0.4171011470281543
2020-12-04,48650,50700,48400,49900,2077596,3.6344755970924196
2020-12-07,50400,50400,49000,49200,674837,-1.402805611222445
2020-12-08,49300,50000,49000,49150,506516,-0.10162601626016261
2020-12-09,49200,49700,48900,48950,539249,-0.40691759918616477
2020-12-10,46950,48150,46900,47300,2821609,-3.3707865168539324
2020-12-11,47600,48150,47450,47500,755133,0.42283298097251587
2020-12-14,47550,47550,46750,46950,701953,-1.1578947368421053
2020-12-15,46900,46950,46000,46200,3407776,-1.5974440894568689
2020-12-16,46100,46950,46100,46350,480240,0.3246753246753247
2020-12-17,46350,46850,46200,46450,523303,0.2157497303128371
2020-12-18,46500,46550,46050,46350,517067,-0.2152852529601722
2020-12-21,46650,46700,45800,45900,540766,-0.9708737864077669
2020-12-22,45850,45850,45050,45050,638319,-1.8518518518518516
2020-12-23,45000,45650,44600,44900,565013,-0.3329633740288568
2020-12-24,45150,45500,44800,45250,453094,0.779510022271715
2020-12-28,45250,45500,44900,45500,511144,0.5524861878453038
2020-12-29,45700,45750,45300,45450,358189,-0.10989010989010989
2020-12-30,45450,46400,45250,46000,468697,1.21012101210121
2021-01-04,46300,46300,45750,46000,511567,0.0
2021-01-05,46000,46600,45600,46600,743739,1.3043478260869565
2021-01-06,46650,46650,46000,46050,548582,-1.1802575107296138
2021-01-07,46050,46300,45950,46150,492689,0.21715526601520088
2021-01-08,46250,48500,45600,47000,2476777,1.8418201516793065
2021-01-11,47100,47800,46250,46700,1400093,-0.6382978723404255
2021-01-12,46700,47550,46050,46200,760982,-1.070663811563169
2021-01-13,46200,47300,46200,46700,622144,1.0822510822510822
2021-01-14,46700,47150,46400,46650,541192,-0.10706638115631692
2021-01-15,46500,47100,46050,46150,547014,-1.0718113612004287
2021-01-18,46000,46050,45300,45400,510766,-1.6251354279523293
2021-01-19,45350,45800,45350,45650,360449,0.5506607929515419
2021-01-20,45700,46500,45700,46350,451605,1.5334063526834611
2021-01-21,46550,47050,46500,46650,526311,0.6472491909385114
2021-01-22,46800,49700,46700,48050,3442304,3.0010718113612005
2021-01-25,49100,49750,48600,49650,1861191,3.329864724245578
2021-01-26,50200,50300,48600,48800,1166446,-1.7119838872104733
2021-01-27,48900,49250,48000,48750,696460,-0.10245901639344263
2021-01-28,47700,48300,47350,47800,779204,-1.948717948717949
2021-01-29,48200,48400,46200,47300,841565,-1.0460251046025104
2021-02-01,47300,51000,47200,50800,3307345,7.399577167019028
2021-02-02,51700,53000,49900,52700,4246653,3.740157480314961
2021-02-03,53000,53600,51700,52700,2097260,0.0
2021-02-04,52200,52400,50900,51000,1180448,-3.225806451612903
2021-02-05,51100,52700,51100,52400,1354335,2.7450980392156863
2021-02-08,53200,56800,52400,55300,5097477,5.534351145038168
2021-02-09,55700,56400,54000,54100,1519768,-2.1699819168173597
2021-02-10,54500,56500,54200,55400,1847574,2.4029574861367835
2021-02-15,56300,56700,55600,55700,1219446,0.5415162454873645
2021-02-16,55900,56200,54300,55500,1339592,-0.3590664272890485
2021-02-17,55300,55400,54200,54700,713624,-1.4414414414414414
2021-02-18,54200,55400,54000,54100,681352,-1.0968921389396709
2021-02-19,57100,57200,54500,54900,1745985,1.478743068391867
2021-02-22,55200,55600,53100,53200,914380,-3.096539162112933
2021-02-23,52000,52800,51200,52400,784644,-1.5037593984962405
2021-02-24,52300,54300,52300,53700,1214854,2.480916030534351
2021-02-25,54700,56200,53700,56100,1786744,4.4692737430167595
2021-02-26,54300,55400,53900,54000,1032721,-3.7433155080213902
2021-03-02,54700,55100,52200,53000,891832,-1.8518518518518516
2021-03-03,52400,53400,52200,53000,382837,0.0
2021-03-04,52600,52600,52000,52200,379111,-1.509433962264151
2021-03-05,51400,51400,50200,50900,592589,-2.490421455938697
2021-03-08,51100,51700,49700,49900,516498,-1.9646365422396856
2021-03-09,49550,49950,47950,49400,896828,-1.002004008016032
2021-03-10,49100,49300,47900,47950,1041799,-2.935222672064777
2021-03-11,47600,49200,47550,49000,672818,2.18978102189781
2021-03-12,49150,50700,49100,50500,805218,3.061224489795918
2021-03-15,50900,51100,50000,50400,410630,-0.19801980198019803
2021-03-16,50500,51400,50500,50900,380699,0.992063492063492
2021-03-17,51000,52000,50900,51600,454635,1.37524557956778
2021-03-18,51900,52400,51600,52300,473174,1.3565891472868217
2021-03-19,51600,53600,51200,53600,1054353,2.48565965583174
2021-03-22,53600,53600,52600,53500,388251,-0.18656716417910446
2021-03-23,53500,53800,51800,51800,507559,-3.177570093457944
2021-03-24,51800,52400,51200,52000,329573,0.3861003861003861
2021-03-25,51700,52900,51300,52100,337742,0.19230769230769232
2021-03-26,52300,52800,51600,51900,321974,-0.3838771593090211
2021-03-29,51900,51900,50600,50900,395420,-1.9267822736030826
2021-03-30,51000,53400,51000,53000,793425,4.12573673870334
2021-03-31,53300,53500,52100,52400,382604,-1.1320754716981132
2021-04-01,52400,52500,51600,52000,283017,-0.7633587786259541
2021-04-02,52000,52300,51600,51900,270823,-0.19230769230769232
2021-04-05,52000,52500,51600,52400,329011,0.9633911368015413
2021-04-06,52600,53100,52400,53000,520062,1.1450381679389312
2021-04-07,53500,54900,53100,54400,1213353,2.6415094339622645
2021-04-08,54600,55900,54000,54600,1081683,0.3676470588235294
2021-04-09,55100,55400,54100,54100,499505,-0.9157509157509158
2021-04-12,54200,55600,54200,54800,703694,1.2939001848428837
2021-04-13,55500,56500,55200,56000,956290,2.18978102189781
2021-04-14,56400,56600,55100,56000,577459,0.0
2021-04-15,56300,58600,56200,57400,1404969,2.5
2021-04-16,57500,57900,56600,57900,836715,0.8710801393728222
2021-04-19,58600,59000,57500,58100,886021,0.3454231433506045
2021-04-20,58000,58000,57100,57600,572117,-0.8605851979345954
2021-04-21,57100,57200,56000,56000,814021,-2.7777777777777777
2021-04-22,56000,57100,56000,56000,478451,0.0
2021-04-23,56000,57300,55200,57300,666326,2.3214285714285716
2021-04-26,57700,58100,56800,57200,444375,-0.17452006980802792
2021-04-27,57200,57200,56100,56200,495833,-1.7482517482517483
2021-04-28,56200,56300,55000,55500,536591,-1.2455516014234875
2021-04-29,55500,55600,53600,54600,546889,-1.6216216216216217
2021-04-30,54400,54600,53600,54200,369371,-0.7326007326007326
2021-05-03,54200,54300,51700,51700,844561,-4.612546125461255
2021-05-04,51500,53300,50200,53300,1038216,3.0947775628626695
2021-05-06,53300,54000,51600,52700,627027,-1.125703564727955
2021-05-07,52800,53500,52700,52800,371405,0.18975332068311196
2021-05-10,53100,54000,53100,53900,459049,2.083333333333333
2021-05-11,53800,53800,53000,53000,388187,-1.6697588126159555
2021-05-12,52400,52400,50900,50900,1153117,-3.9622641509433962
2021-05-13,49900,50800,49350,49850,732565,-2.06286836935167
2021-05-14,50400,51100,50100,50400,379374,1.103309929789368
2021-05-17,50800,51200,50400,50700,352529,0.5952380952380952
2021-05-18,50700,51300,50500,50900,353275,0.39447731755424065
2021-05-20,50900,51000,50200,50700,264765,-0.3929273084479371
2021-05-21,51000,51200,50700,51000,254722,0.591715976331361
2021-05-24,51000,51200,50500,50900,267655,-0.19607843137254902
2021-05-25,51200,51300,50900,51100,265382,0.3929273084479371
2021-05-26,51200,52700,51100,52400,531381,2.5440313111545985
2021-05-27,52500,52600,51100,51300,466499,-2.099236641221374
2021-05-28,51800,52500,51600,52100,328488,1.5594541910331383
2021-05-31,52300,53400,52300,52300,304867,0.3838771593090211
2021-06-01,52300,52800,52300,52500,274023,0.3824091778202677
2021-06-02,52600,53500,52500,53400,521769,1.7142857142857144
2021-06-03,53900,55800,53800,55300,1232727,3.5580524344569286
2021-06-04,55800,56700,55400,55900,966623,1.0849909584086799
2021-06-07,56100,56600,55000,56200,714766,0.5366726296958855
2021-06-08,56500,56500,55600,55600,530755,-1.0676156583629894
2021-06-09,55800,57000,55700,55900,760472,0.539568345323741
2021-06-10,56300,56400,55300,56400,717194,0.8944543828264758
2021-06-11,56700,56900,55900,56600,481860,0.3546099290780142
2021-06-14,56600,58200,56200,57800,1104993,2.1201413427561837
2021-06-15,57800,58200,57100,57700,525483,-0.17301038062283738
2021-06-16,57800,58000,56500,56800,581837,-1.559792027729636
2021-06-17,56400,56500,55100,55900,769155,-1.584507042253521
2021-06-18,56200,58800,55200,57700,1800217,3.2200357781753133
2021-06-21,57600,58500,56300,56700,854560,-1.733102253032929
2021-06-22,56800,57700,55800,56600,517545,-0.1763668430335097
2021-06-23,55500,56400,55000,55700,890172,-1.5901060070671376
2021-06-24,55700,56300,54600,55000,720175,-1.2567324955116697
2021-06-25,55600,56600,55500,55800,559544,1.4545454545454546
2021-06-28,56000,56100,54800,55100,754215,-1.2544802867383513
2021-06-29,56000,60800,55600,59700,6225740,8.348457350272232
2021-06-30,59800,60400,57500,57800,2964777,-3.1825795644891124
2021-07-01,58200,59100,57200,57500,1451292,-0.5190311418685121
2021-07-02,58400,73500,58300,71600,20948559,24.52173913043478
2021-07-05,76100,83400,73900,76000,20566838,6.145251396648044
2021-07-06,75900,78700,74800,76100,7122622,0.13157894736842105
2021-07-07,76100,77000,74800,75500,1390792,-0.7884362680683311
2021-07-08,77400,80600,77400,80300,2789350,6.357615894039735
2021-07-09,82000,84500,80900,84500,2507748,5.230386052303861
2021-07-12,85000,86600,78500,80000,5968805,-5.325443786982249
2021-07-13,79500,84700,79100,83100,5829928,3.875
2021-07-14,83000,84200,80500,81200,2717127,-2.286401925391095
2021-07-15,81800,82300,79900,81200,2311306,0.0
2021-07-16,80600,89200,79900,86500,9598026,6.527093596059114
2021-07-19,85300,86000,83200,84100,2459354,-2.7745664739884393
2021-07-20,82800,86100,82700,83900,2462459,-0.23781212841854932
2021-07-21,85500,93100,84700,88400,9264735,5.363528009535161
2021-07-22,88900,101500,88800,100200,15563864,13.34841628959276
2021-07-23,101000,103000,97700,100400,5814696,0.19960079840319359
2021-07-26,103000,106000,94600,95000,6420527,-5.378486055776892
2021-07-27,96300,98700,94100,96500,3294618,1.5789473684210527
2021-07-28,95200,97700,93200,94000,2186365,-2.5906735751295336
2021-07-29,94700,96200,92200,93600,2727380,-0.425531914893617
2021-07-30,94200,94500,88700,89100,3052848,-4.807692307692308
2021-08-02,89400,89800,86000,86400,2741726,-3.0303030303030303
2021-08-03,87000,87400,81700,83400,4020105,-3.4722222222222223
2021-08-04,83300,84600,81800,83400,3200398,0.0
2021-08-05,84400,85600,83700,84200,2730707,0.9592326139088728
2021-08-06,83700,84400,81800,82100,2064198,-2.494061757719715
2021-08-09,82500,85000,82100,82600,2070554,0.6090133982947624
2021-08-10,81800,83900,81000,83700,1736597,1.331719128329298
2021-08-11,83600,83600,80600,80800,1586145,-3.464755077658303
2021-08-12,80200,82900,78600,78800,2672462,-2.4752475247524752
2021-08-13,77200,78000,73500,77200,8694843,-2.030456852791878
2021-08-17,76500,78300,76100,77100,2030856,-0.1295336787564767
2021-08-18,77400,81300,77300,77800,3025686,0.9079118028534372
2021-08-19,78600,79800,75900,76100,1999532,-2.185089974293059
2021-08-20,77000,79600,76200,77600,2693377,1.971090670170828
2021-08-23,78500,78700,74200,75300,1738511,-2.9639175257731956
2021-08-24,75600,76700,74700,75900,1093879,0.796812749003984
2021-08-25,76100,78100,75100,76800,1190558,1.185770750988142
2021-08-26,78900,87600,78300,85400,10961957,11.197916666666668
2021-08-27,85800,86200,80300,80900,4505198,-5.269320843091335
2021-08-30,81700,83400,81100,82000,1997342,1.3597033374536465
2021-08-31,80700,81600,78600,81200,1691497,-0.975609756097561
2021-09-01,80600,81700,79200,79900,1407963,-1.600985221674877
2021-09-02,81100,82500,79700,79700,1411172,-0.2503128911138924
2021-09-03,80100,81000,79200,80500,867598,1.0037641154328731
2021-09-06,80800,80900,77400,77800,1254499,-3.354037267080745
2021-09-07,77900,78800,76400,77200,806666,-0.7712082262210797
2021-09-08,76700,78000,73700,74300,1575458,-3.756476683937824
2021-09-09,74200,75500,72000,72900,1575001,-1.8842530282637955
2021-09-10,72600,76300,72300,73800,1144431,1.2345679012345678
2021-09-13,74500,74800,71200,71800,994080,-2.710027100271003
2021-09-14,71800,73100,70200,72400,1273762,0.8356545961002786
2021-09-15,72700,73400,72100,72400,551256,0.0
2021-09-16,72900,72900,71200,71300,568387,-1.5193370165745856
2021-09-17,72100,73000,70800,72200,611807,1.262272089761571
2021-09-23,70300,71300,68900,68900,1284370,-4.570637119113574
2021-09-24,69400,70200,68100,68300,1346946,-0.8708272859216255
2021-09-27,68000,70300,67700,68800,824472,0.7320644216691069
2021-09-28,69300,69800,67800,67800,735722,-1.4534883720930232
2021-09-29,65900,67400,65500,66900,861733,-1.3274336283185841
2021-09-30,67200,68000,65400,65700,866392,-1.7937219730941705
2021-10-01,65300,66400,64300,64800,808026,-1.36986301369863
2021-10-05,63900,65100,61800,63300,1170348,-2.314814814814815
2021-10-06,64500,65300,62400,62600,819126,-1.1058451816745656
2021-10-07,63600,67600,63400,67300,1412220,7.507987220447284
2021-10-08,68100,68200,65000,65300,746339,-2.9717682020802374
2021-10-12,65100,66400,63700,65400,512444,0.1531393568147014
2021-10-13,65400,67500,65300,65500,660295,0.1529051987767584
2021-10-14,65700,69000,65600,68900,765499,5.190839694656488
2021-10-15,69800,69800,67000,67500,918822,-2.0319303338171264
2021-10-18,67900,72200,67000,71100,1614638,5.333333333333334
2021-10-19,71600,72800,70500,72200,918100,1.5471167369901548
2021-10-20,72700,73000,70700,71000,803752,-1.662049861495845
2021-10-21,71200,73200,70500,72400,984482,1.971830985915493
2021-10-22,73300,78300,72500,75800,3344979,4.696132596685083
2021-10-25,75600,75800,73100,73700,986822,-2.7704485488126647
2021-10-26,74300,77000,74100,75200,1432184,2.03527815468114
2021-10-27,74600,80600,74600,80100,3102975,6.515957446808511
2021-10-28,79700,82600,77000,78700,2936316,-1.7478152309612984
2021-10-29,79500,81200,77900,79800,1748117,1.3977128335451081
2021-11-01,81600,88600,77500,87900,9173459,10.150375939849624
2021-11-02,88500,90000,86200,86400,4425762,-1.7064846416382253
2021-11-03,84500,90800,84100,89000,4770973,3.009259259259259
2021-11-04,90400,98300,89500,91200,10849018,2.4719101123595504
2021-11-05,91700,97900,91200,97900,6064773,7.346491228070176
2021-11-08,92000,100000,91800,99200,5358804,1.3278855975485189
2021-11-09,99400,100800,96200,98500,3369861,-0.7056451612903225
2021-11-10,97500,99600,91400,91400,4201681,-7.208121827411168
2021-11-11,92400,96700,92100,93000,4675848,1.75054704595186
2021-11-12,95000,98300,91800,96900,4450860,4.193548387096775
2021-11-15,97900,99500,95100,97200,2017927,0.30959752321981426
2021-11-16,97900,110100,97100,108700,9275769,11.831275720164609
2021-11-17,110800,116000,106200,107900,5244873,-0.7359705611775529
2021-11-18,110200,110400,103500,108600,3560454,0.6487488415199258
2021-11-19,107900,113100,105700,107500,3507244,-1.0128913443830572
2021-11-22,104900,106700,95400,97000,4985772,-9.767441860465116
2021-11-23,95100,99400,94100,96400,2578967,-0.6185567010309279
2021-11-24,96400,98400,91700,96300,2720967,-0.1037344398340249
2021-11-25,96900,103000,96900,101100,3684202,4.984423676012461
2021-11-26,101900,106700,100100,102400,2859762,1.2858555885262115
2021-11-29,99500,107800,99200,102800,2752409,0.390625
2021-11-30,104900,106300,95200,98600,6012279,-4.085603112840467
2021-12-01,99000,100600,95700,96700,1949267,-1.9269776876267748
2021-12-02,94600,97500,89800,91500,2444261,-5.377456049638056
2021-12-03,92400,95600,91600,95200,1512354,4.043715846994536
2021-12-06,93900,94400,90100,90200,1441599,-5.2521008403361344
2021-12-07,91600,92200,88200,90100,1289247,-0.11086474501108648
2021-12-08,92100,96000,91900,94600,1894639,4.994450610432852
2021-12-09,95600,96100,93000,94700,1165530,0.10570824524312897
2021-12-10,93400,94500,90700,91000,1065036,-3.907074973600845
2021-12-13,91000,91600,89200,90200,872068,-0.8791208791208791
2021-12-14,89500,91100,88600,89000,896228,-1.3303769401330376
2021-12-15,89000,90200,87000,88900,788259,-0.11235955056179776
2021-12-16,90000,92200,88500,88600,1111450,-0.3374578177727784
2021-12-17,88600,88600,85800,86700,1034490,-2.144469525959368
2021-12-20,86100,88000,85900,85900,579216,-0.922722029988466
2021-12-21,86300,88500,85800,88300,703402,2.7939464493597206
2021-12-22,89200,91700,88900,90700,959609,2.7180067950169877
2021-12-23,91700,92900,89300,89700,789822,-1.1025358324145533
2021-12-24,90500,92300,89800,90700,698701,1.1148272017837235
2021-12-27,91000,92700,89300,92200,864656,1.6538037486218304
2021-12-28,92200,94600,91300,93100,1316288,0.9761388286334056
2021-12-29,93500,94700,89200,89600,1570021,-3.7593984962406015
2021-12-30,90200,91300,89200,91000,758703,1.5625
2022-01-03,91700,96200,91500,93000,1775041,2.197802197802198
2022-01-04,93700,93900,90100,90300,887824,-2.903225806451613
2022-01-05,89700,89800,86000,86400,1223206,-4.318936877076411
2022-01-06,82500,82700,74000,74100,4080196,-14.23611111111111
2022-01-07,74600,76300,74000,74300,1567341,0.2699055330634278
2022-01-10,73000,76000,72900,74200,1147844,-0.13458950201884254
2022-01-11,73600,75300,71600,72700,1130298,-2.0215633423180592
2022-01-12,73500,75200,72900,74400,820833,2.3383768913342506
2022-01-13,74700,75000,70700,71100,1103603,-4.435483870967742
2022-01-14,68900,71400,68300,70800,837413,-0.42194092827004215
2022-01-17,69800,71300,69200,69800,484310,-1.4124293785310735
2022-01-18,69800,71400,68400,68900,516578,-1.2893982808022924
